Y_0,Y_1
2.743099999999999739e+01,4.093600000000000350e+00
2.743099999999999739e+01,4.035700000000000287e+00
2.706699999999999662e+01,3.977799999999999780e+00
2.651999999999999957e+01,3.842600000000000016e+00
2.633800000000000097e+01,3.803999999999999826e+00
2.609600000000000009e+01,3.784699999999999953e+00
2.573099999999999810e+01,3.784699999999999953e+00
2.560999999999999943e+01,3.726799999999999891e+00
2.536699999999999733e+01,3.726799999999999891e+00
2.567099999999999937e+01,3.707500000000000018e+00
2.530699999999999861e+01,3.668800000000000061e+00
2.560999999999999943e+01,3.649500000000000188e+00
2.536699999999999733e+01,3.649500000000000188e+00
2.536699999999999733e+01,3.630199999999999871e+00
2.530699999999999861e+01,3.591600000000000126e+00
2.512500000000000000e+01,3.495000000000000107e+00
2.494300000000000139e+01,3.495000000000000107e+00
2.500300000000000011e+01,3.437100000000000044e+00
2.476000000000000156e+01,3.495000000000000107e+00
2.469999999999999929e+01,3.417800000000000171e+00
2.451800000000000068e+01,3.456399999999999917e+00
2.457800000000000296e+01,3.475699999999999790e+00
2.463899999999999935e+01,3.437100000000000044e+00
2.476000000000000156e+01,3.456399999999999917e+00
2.476000000000000156e+01,3.437100000000000044e+00
2.476000000000000156e+01,3.456399999999999917e+00
2.482099999999999795e+01,3.417800000000000171e+00
2.482099999999999795e+01,3.379199999999999982e+00
2.488199999999999790e+01,3.379199999999999982e+00
2.488199999999999790e+01,3.379199999999999982e+00
2.494300000000000139e+01,3.398499999999999854e+00
2.506400000000000006e+01,3.359900000000000109e+00
2.518499999999999872e+01,3.398499999999999854e+00
2.518499999999999872e+01,3.437100000000000044e+00
2.524599999999999866e+01,3.456399999999999917e+00
2.554899999999999949e+01,3.475699999999999790e+00
2.548900000000000077e+01,3.456399999999999917e+00
2.560999999999999943e+01,3.456399999999999917e+00
2.560999999999999943e+01,3.514400000000000190e+00
2.579199999999999804e+01,3.475699999999999790e+00
2.585300000000000153e+01,3.456399999999999917e+00
2.573099999999999810e+01,3.495000000000000107e+00
2.579199999999999804e+01,3.552999999999999936e+00
2.573099999999999810e+01,3.475699999999999790e+00
2.597400000000000020e+01,3.591600000000000126e+00
2.785599999999999810e+01,3.707500000000000018e+00
2.840199999999999747e+01,3.842600000000000016e+00
3.003999999999999915e+01,3.958499999999999908e+00
3.070800000000000196e+01,4.113000000000000433e+00
3.082900000000000063e+01,4.267400000000000304e+00
3.082900000000000063e+01,4.306000000000000050e+00
3.016199999999999903e+01,4.325400000000000134e+00
3.003999999999999915e+01,4.267400000000000304e+00
2.961499999999999844e+01,4.248099999999999987e+00
2.961499999999999844e+01,4.228799999999999670e+00
2.888699999999999690e+01,4.151600000000000179e+00
2.828000000000000114e+01,4.113000000000000433e+00
2.785599999999999810e+01,4.190199999999999925e+00
2.749099999999999966e+01,4.016399999999999970e+00
2.767300000000000182e+01,3.842600000000000016e+00
2.706699999999999662e+01,3.688099999999999934e+00
2.682400000000000162e+01,3.649500000000000188e+00
2.670199999999999818e+01,3.475699999999999790e+00
2.603500000000000014e+01,3.359900000000000109e+00
2.597400000000000020e+01,3.321299999999999919e+00
2.567099999999999937e+01,3.321299999999999919e+00
2.518499999999999872e+01,3.379199999999999982e+00
2.433599999999999852e+01,3.340599999999999792e+00
2.397199999999999775e+01,3.243999999999999773e+00
2.372899999999999920e+01,3.108900000000000219e+00
2.306099999999999994e+01,2.954400000000000137e+00
2.294000000000000128e+01,2.799900000000000055e+00
2.251500000000000057e+01,2.799900000000000055e+00
2.251500000000000057e+01,2.780600000000000183e+00
2.233300000000000196e+01,2.780600000000000183e+00
2.221199999999999974e+01,2.741999999999999993e+00
2.215099999999999980e+01,2.645399999999999974e+00
2.221199999999999974e+01,2.722700000000000120e+00
2.227199999999999847e+01,2.857800000000000118e+00
2.263599999999999923e+01,2.915799999999999947e+00
2.306099999999999994e+01,2.935099999999999820e+00
2.324300000000000210e+01,2.993000000000000327e+00
2.415399999999999991e+01,2.993000000000000327e+00
2.476000000000000156e+01,3.089500000000000135e+00
2.439600000000000080e+01,3.147499999999999964e+00
2.512500000000000000e+01,3.301899999999999835e+00
2.530699999999999861e+01,3.301899999999999835e+00
2.530699999999999861e+01,3.321299999999999919e+00
2.560999999999999943e+01,3.359900000000000109e+00
2.597400000000000020e+01,3.437100000000000044e+00
2.651999999999999957e+01,3.495000000000000107e+00
2.664199999999999946e+01,3.572299999999999809e+00
2.682400000000000162e+01,3.649500000000000188e+00
2.718800000000000239e+01,3.668800000000000061e+00
2.743099999999999739e+01,3.707500000000000018e+00
2.779500000000000171e+01,3.784699999999999953e+00
2.809800000000000253e+01,3.765400000000000080e+00
2.828000000000000114e+01,3.823300000000000143e+00
2.809800000000000253e+01,3.861899999999999888e+00
2.803800000000000026e+01,3.842600000000000016e+00
2.797699999999999676e+01,3.861899999999999888e+00
2.785599999999999810e+01,3.861899999999999888e+00
2.809800000000000253e+01,3.842600000000000016e+00
2.809800000000000253e+01,3.861899999999999888e+00
2.803800000000000026e+01,3.881200000000000205e+00
2.791600000000000037e+01,3.939200000000000035e+00
2.761300000000000310e+01,3.881200000000000205e+00
2.755199999999999960e+01,3.881200000000000205e+00
2.737000000000000099e+01,3.900500000000000078e+00
2.743099999999999739e+01,3.881200000000000205e+00
2.737000000000000099e+01,3.861899999999999888e+00
2.718800000000000239e+01,3.823300000000000143e+00
2.712699999999999889e+01,3.823300000000000143e+00
2.682400000000000162e+01,3.784699999999999953e+00
2.664199999999999946e+01,3.784699999999999953e+00
2.646000000000000085e+01,3.726799999999999891e+00
2.633800000000000097e+01,3.765400000000000080e+00
2.627800000000000225e+01,3.765400000000000080e+00
2.621699999999999875e+01,3.765400000000000080e+00
2.627800000000000225e+01,3.765400000000000080e+00
2.609600000000000009e+01,3.746100000000000207e+00
2.603500000000000014e+01,3.765400000000000080e+00
2.603500000000000014e+01,3.707500000000000018e+00
2.603500000000000014e+01,3.707500000000000018e+00
2.603500000000000014e+01,3.668800000000000061e+00
2.385000000000000142e+01,3.475699999999999790e+00
2.403199999999999648e+01,3.495000000000000107e+00
2.281800000000000139e+01,3.398499999999999854e+00
2.196900000000000119e+01,3.340599999999999792e+00
2.093699999999999761e+01,3.243999999999999773e+00
2.032999999999999829e+01,3.186100000000000154e+00
2.087599999999999767e+01,2.838499999999999801e+00
2.172599999999999909e+01,2.799900000000000055e+00
2.239400000000000190e+01,2.703300000000000036e+00
2.215099999999999980e+01,2.915799999999999947e+00
2.312199999999999989e+01,3.166799999999999837e+00
2.336499999999999844e+01,3.224699999999999900e+00
2.469999999999999929e+01,3.166799999999999837e+00
2.658099999999999952e+01,3.128200000000000092e+00
2.743099999999999739e+01,3.205400000000000027e+00
2.882699999999999818e+01,3.533700000000000063e+00
2.870499999999999829e+01,3.881200000000000205e+00
2.937300000000000111e+01,4.151600000000000179e+00
2.991900000000000048e+01,4.170899999999999608e+00
3.046499999999999986e+01,4.209500000000000242e+00
3.095100000000000051e+01,4.228799999999999670e+00
3.119300000000000139e+01,4.383300000000000196e+00
3.167900000000000205e+01,4.460499999999999687e+00
3.143599999999999994e+01,4.460499999999999687e+00
3.180000000000000071e+01,4.615000000000000213e+00
3.149699999999999989e+01,4.595699999999999896e+00
3.143599999999999994e+01,4.692199999999999704e+00
3.131500000000000128e+01,4.595699999999999896e+00
3.125400000000000134e+01,4.653599999999999959e+00
3.119300000000000139e+01,4.615000000000000213e+00
3.070800000000000196e+01,4.499100000000000321e+00
3.034400000000000119e+01,4.421899999999999942e+00
2.985800000000000054e+01,4.344699999999999562e+00
2.949399999999999977e+01,4.267400000000000304e+00
2.931199999999999761e+01,4.248099999999999987e+00
2.888699999999999690e+01,4.151600000000000179e+00
2.846199999999999974e+01,4.074300000000000033e+00
2.755199999999999960e+01,4.054999999999999716e+00
2.737000000000000099e+01,3.900500000000000078e+00
2.700600000000000023e+01,3.784699999999999953e+00
2.670199999999999818e+01,3.823300000000000143e+00
2.658099999999999952e+01,3.919900000000000162e+00
2.664199999999999946e+01,3.765400000000000080e+00
2.633800000000000097e+01,3.610899999999999999e+00
2.597400000000000020e+01,3.572299999999999809e+00
2.560999999999999943e+01,3.533700000000000063e+00
2.542800000000000082e+01,3.591600000000000126e+00
2.524599999999999866e+01,3.437100000000000044e+00
2.512500000000000000e+01,3.437100000000000044e+00
2.482099999999999795e+01,3.417800000000000171e+00
2.463899999999999935e+01,3.301899999999999835e+00
2.451800000000000068e+01,3.379199999999999982e+00
2.427499999999999858e+01,3.301899999999999835e+00
2.457800000000000296e+01,3.359900000000000109e+00
2.469999999999999929e+01,3.301899999999999835e+00
2.457800000000000296e+01,3.263300000000000090e+00
2.469999999999999929e+01,3.282599999999999962e+00
2.463899999999999935e+01,3.263300000000000090e+00
2.451800000000000068e+01,3.186100000000000154e+00
2.482099999999999795e+01,3.186100000000000154e+00
2.488199999999999790e+01,3.224699999999999900e+00
2.500300000000000011e+01,3.224699999999999900e+00
2.518499999999999872e+01,3.321299999999999919e+00
2.518499999999999872e+01,3.243999999999999773e+00
2.536699999999999733e+01,3.417800000000000171e+00
2.542800000000000082e+01,3.417800000000000171e+00
2.567099999999999937e+01,3.379199999999999982e+00
2.591400000000000148e+01,3.359900000000000109e+00
2.621699999999999875e+01,3.417800000000000171e+00
2.621699999999999875e+01,3.437100000000000044e+00
2.639900000000000091e+01,3.533700000000000063e+00
2.621699999999999875e+01,3.533700000000000063e+00
2.639900000000000091e+01,3.475699999999999790e+00
2.651999999999999957e+01,3.610899999999999999e+00
2.658099999999999952e+01,3.630199999999999871e+00
2.658099999999999952e+01,3.591600000000000126e+00
2.670199999999999818e+01,3.610899999999999999e+00
2.670199999999999818e+01,3.688099999999999934e+00
2.670199999999999818e+01,3.610899999999999999e+00
2.664199999999999946e+01,3.630199999999999871e+00
2.664199999999999946e+01,3.417800000000000171e+00
2.591400000000000148e+01,3.186100000000000154e+00
2.573099999999999810e+01,2.993000000000000327e+00
2.524599999999999866e+01,3.012300000000000200e+00
2.670199999999999818e+01,2.819199999999999484e+00
2.615599999999999881e+01,2.838499999999999801e+00
2.773400000000000176e+01,3.089500000000000135e+00
2.724900000000000233e+01,3.301899999999999835e+00
2.755199999999999960e+01,3.552999999999999936e+00
2.828000000000000114e+01,3.668800000000000061e+00
2.900900000000000034e+01,3.842600000000000016e+00
3.040399999999999991e+01,3.939200000000000035e+00
2.937300000000000111e+01,4.035700000000000287e+00
2.931199999999999761e+01,4.248099999999999987e+00
2.840199999999999747e+01,4.248099999999999987e+00
2.779500000000000171e+01,4.113000000000000433e+00
2.755199999999999960e+01,3.997100000000000097e+00
2.724900000000000233e+01,3.823300000000000143e+00
2.730900000000000105e+01,3.746100000000000207e+00
2.688500000000000156e+01,3.707500000000000018e+00
2.591400000000000148e+01,3.726799999999999891e+00
2.512500000000000000e+01,3.688099999999999934e+00
2.439600000000000080e+01,3.495000000000000107e+00
2.421400000000000219e+01,3.282599999999999962e+00
2.385000000000000142e+01,3.108900000000000219e+00
2.336499999999999844e+01,3.012300000000000200e+00
2.336499999999999844e+01,3.012300000000000200e+00
2.263599999999999923e+01,3.089500000000000135e+00
2.239400000000000190e+01,3.205400000000000027e+00
2.208999999999999986e+01,3.224699999999999900e+00
2.287900000000000134e+01,3.089500000000000135e+00
2.294000000000000128e+01,2.973700000000000010e+00
2.269699999999999918e+01,2.993000000000000327e+00
2.336499999999999844e+01,3.070199999999999818e+00
2.342500000000000071e+01,3.186100000000000154e+00
2.336499999999999844e+01,3.243999999999999773e+00
2.378900000000000148e+01,3.243999999999999773e+00
2.439600000000000080e+01,3.205400000000000027e+00
2.500300000000000011e+01,3.359900000000000109e+00
2.476000000000000156e+01,3.379199999999999982e+00
2.518499999999999872e+01,3.417800000000000171e+00
2.500300000000000011e+01,3.495000000000000107e+00
2.457800000000000296e+01,3.572299999999999809e+00
2.488199999999999790e+01,3.649500000000000188e+00
2.548900000000000077e+01,3.707500000000000018e+00
2.579199999999999804e+01,3.746100000000000207e+00
2.591400000000000148e+01,3.765400000000000080e+00
2.603500000000000014e+01,3.861899999999999888e+00
2.609600000000000009e+01,3.881200000000000205e+00
2.676300000000000168e+01,3.861899999999999888e+00
2.706699999999999662e+01,3.861899999999999888e+00
2.724900000000000233e+01,3.900500000000000078e+00
2.718800000000000239e+01,3.919900000000000162e+00
2.694500000000000028e+01,4.035700000000000287e+00
2.694500000000000028e+01,4.035700000000000287e+00
2.694500000000000028e+01,4.016399999999999970e+00
2.712699999999999889e+01,3.977799999999999780e+00
2.737000000000000099e+01,3.977799999999999780e+00
2.743099999999999739e+01,3.997100000000000097e+00
2.730900000000000105e+01,4.054999999999999716e+00
2.706699999999999662e+01,4.054999999999999716e+00
2.688500000000000156e+01,4.035700000000000287e+00
2.688500000000000156e+01,3.939200000000000035e+00
2.694500000000000028e+01,3.919900000000000162e+00
2.682400000000000162e+01,3.861899999999999888e+00
2.676300000000000168e+01,3.881200000000000205e+00
2.658099999999999952e+01,3.842600000000000016e+00
2.651999999999999957e+01,3.861899999999999888e+00
2.615599999999999881e+01,3.861899999999999888e+00
2.585300000000000153e+01,3.861899999999999888e+00
2.567099999999999937e+01,3.823300000000000143e+00
2.554899999999999949e+01,3.726799999999999891e+00
2.548900000000000077e+01,3.707500000000000018e+00
2.548900000000000077e+01,3.726799999999999891e+00
2.542800000000000082e+01,3.688099999999999934e+00
2.530699999999999861e+01,3.707500000000000018e+00
2.518499999999999872e+01,3.688099999999999934e+00
2.524599999999999866e+01,3.668800000000000061e+00
2.518499999999999872e+01,3.649500000000000188e+00
2.542800000000000082e+01,3.610899999999999999e+00
2.494300000000000139e+01,3.533700000000000063e+00
2.506400000000000006e+01,3.495000000000000107e+00
2.457800000000000296e+01,3.475699999999999790e+00
2.518499999999999872e+01,3.475699999999999790e+00
2.506400000000000006e+01,3.456399999999999917e+00
2.397199999999999775e+01,3.649500000000000188e+00
2.348600000000000065e+01,3.688099999999999934e+00
2.281800000000000139e+01,3.514400000000000190e+00
2.336499999999999844e+01,3.243999999999999773e+00
2.360699999999999932e+01,3.186100000000000154e+00
2.330400000000000205e+01,3.282599999999999962e+00
2.360699999999999932e+01,3.379199999999999982e+00
2.445699999999999719e+01,3.417800000000000171e+00
2.488199999999999790e+01,3.379199999999999982e+00
2.573099999999999810e+01,3.437100000000000044e+00
2.639900000000000091e+01,3.495000000000000107e+00
2.670199999999999818e+01,3.552999999999999936e+00
2.706699999999999662e+01,3.688099999999999934e+00
2.712699999999999889e+01,3.746100000000000207e+00
2.724900000000000233e+01,3.823300000000000143e+00
2.815900000000000247e+01,3.823300000000000143e+00
2.815900000000000247e+01,3.881200000000000205e+00
2.876599999999999824e+01,3.919900000000000162e+00
2.852300000000000324e+01,4.093600000000000350e+00
2.858399999999999963e+01,4.074300000000000033e+00
2.900900000000000034e+01,4.170899999999999608e+00
2.858399999999999963e+01,4.170899999999999608e+00
2.900900000000000034e+01,4.132299999999999862e+00
2.900900000000000034e+01,4.035700000000000287e+00
2.906900000000000261e+01,4.074300000000000033e+00
2.888699999999999690e+01,4.113000000000000433e+00
2.888699999999999690e+01,4.074300000000000033e+00
2.846199999999999974e+01,4.113000000000000433e+00
2.840199999999999747e+01,4.113000000000000433e+00
2.797699999999999676e+01,4.035700000000000287e+00
2.797699999999999676e+01,3.997100000000000097e+00
2.773400000000000176e+01,4.016399999999999970e+00
2.730900000000000105e+01,3.939200000000000035e+00
2.700600000000000023e+01,3.919900000000000162e+00
2.664199999999999946e+01,3.861899999999999888e+00
2.633800000000000097e+01,3.823300000000000143e+00
2.627800000000000225e+01,3.765400000000000080e+00
2.615599999999999881e+01,3.784699999999999953e+00
2.633800000000000097e+01,3.668800000000000061e+00
2.627800000000000225e+01,3.591600000000000126e+00
2.621699999999999875e+01,3.552999999999999936e+00
2.609600000000000009e+01,3.533700000000000063e+00
2.597400000000000020e+01,3.495000000000000107e+00
2.609600000000000009e+01,3.417800000000000171e+00
2.591400000000000148e+01,3.514400000000000190e+00
2.573099999999999810e+01,3.495000000000000107e+00
2.567099999999999937e+01,3.437100000000000044e+00
2.536699999999999733e+01,3.437100000000000044e+00
2.524599999999999866e+01,3.398499999999999854e+00
2.518499999999999872e+01,3.359900000000000109e+00
2.518499999999999872e+01,3.359900000000000109e+00
2.524599999999999866e+01,3.282599999999999962e+00
2.530699999999999861e+01,3.263300000000000090e+00
2.530699999999999861e+01,3.340599999999999792e+00
2.524599999999999866e+01,3.379199999999999982e+00
2.524599999999999866e+01,3.398499999999999854e+00
2.524599999999999866e+01,3.417800000000000171e+00
2.542800000000000082e+01,3.379199999999999982e+00
2.554899999999999949e+01,3.379199999999999982e+00
2.554899999999999949e+01,3.417800000000000171e+00
2.567099999999999937e+01,3.456399999999999917e+00
2.573099999999999810e+01,3.437100000000000044e+00
2.579199999999999804e+01,3.437100000000000044e+00
2.585300000000000153e+01,3.437100000000000044e+00
2.597400000000000020e+01,3.417800000000000171e+00
2.603500000000000014e+01,3.533700000000000063e+00
2.627800000000000225e+01,3.572299999999999809e+00
2.627800000000000225e+01,3.533700000000000063e+00
2.627800000000000225e+01,3.552999999999999936e+00
2.639900000000000091e+01,3.630199999999999871e+00
2.646000000000000085e+01,3.630199999999999871e+00
2.651999999999999957e+01,3.649500000000000188e+00
2.651999999999999957e+01,3.630199999999999871e+00
2.651999999999999957e+01,3.610899999999999999e+00
2.651999999999999957e+01,3.630199999999999871e+00
2.506400000000000006e+01,3.630199999999999871e+00
2.512500000000000000e+01,3.649500000000000188e+00
2.372899999999999920e+01,3.707500000000000018e+00
2.354699999999999704e+01,3.726799999999999891e+00
2.233300000000000196e+01,3.649500000000000188e+00
2.251500000000000057e+01,3.417800000000000171e+00
2.324300000000000210e+01,3.243999999999999773e+00
2.300099999999999767e+01,3.050899999999999945e+00
2.385000000000000142e+01,3.147499999999999964e+00
2.415399999999999991e+01,3.282599999999999962e+00
2.457800000000000296e+01,3.379199999999999982e+00
2.506400000000000006e+01,3.321299999999999919e+00
2.651999999999999957e+01,3.263300000000000090e+00
2.718800000000000239e+01,3.282599999999999962e+00
2.876599999999999824e+01,3.552999999999999936e+00
2.888699999999999690e+01,3.823300000000000143e+00
2.937300000000000111e+01,4.016399999999999970e+00
2.949399999999999977e+01,4.113000000000000433e+00
2.979800000000000182e+01,4.228799999999999670e+00
3.040399999999999991e+01,4.228799999999999670e+00
3.101099999999999923e+01,4.248099999999999987e+00
3.089000000000000057e+01,4.286699999999999733e+00
3.082900000000000063e+01,4.441200000000000259e+00
3.058599999999999852e+01,4.557100000000000151e+00
3.070800000000000196e+01,4.537799999999999834e+00
3.046499999999999986e+01,4.421899999999999942e+00
3.034400000000000119e+01,4.383300000000000196e+00
2.979800000000000182e+01,4.402599999999999625e+00
2.955499999999999972e+01,4.460499999999999687e+00
2.931199999999999761e+01,4.402599999999999625e+00
2.894800000000000040e+01,4.363999999999999879e+00
2.870499999999999829e+01,4.170899999999999608e+00
2.840199999999999747e+01,4.132299999999999862e+00
2.791600000000000037e+01,4.113000000000000433e+00
2.773400000000000176e+01,4.035700000000000287e+00
2.743099999999999739e+01,3.842600000000000016e+00
2.700600000000000023e+01,3.881200000000000205e+00
2.627800000000000225e+01,3.784699999999999953e+00
2.621699999999999875e+01,3.726799999999999891e+00
2.585300000000000153e+01,3.630199999999999871e+00
2.579199999999999804e+01,3.610899999999999999e+00
2.548900000000000077e+01,3.572299999999999809e+00
2.560999999999999943e+01,3.649500000000000188e+00
2.573099999999999810e+01,3.668800000000000061e+00
2.530699999999999861e+01,3.610899999999999999e+00
2.524599999999999866e+01,3.514400000000000190e+00
2.506400000000000006e+01,3.552999999999999936e+00
2.482099999999999795e+01,3.475699999999999790e+00
2.488199999999999790e+01,3.514400000000000190e+00
2.482099999999999795e+01,3.340599999999999792e+00
2.469999999999999929e+01,3.417800000000000171e+00
2.445699999999999719e+01,3.398499999999999854e+00
2.445699999999999719e+01,3.359900000000000109e+00
2.451800000000000068e+01,3.417800000000000171e+00
2.469999999999999929e+01,3.340599999999999792e+00
2.469999999999999929e+01,3.475699999999999790e+00
2.482099999999999795e+01,3.301899999999999835e+00
2.469999999999999929e+01,3.359900000000000109e+00
2.476000000000000156e+01,3.340599999999999792e+00
2.463899999999999935e+01,3.417800000000000171e+00
2.494300000000000139e+01,3.263300000000000090e+00
2.518499999999999872e+01,3.379199999999999982e+00
2.536699999999999733e+01,3.321299999999999919e+00
2.530699999999999861e+01,3.359900000000000109e+00
2.554899999999999949e+01,3.263300000000000090e+00
2.542800000000000082e+01,3.301899999999999835e+00
2.560999999999999943e+01,3.398499999999999854e+00
2.567099999999999937e+01,3.437100000000000044e+00
2.597400000000000020e+01,3.437100000000000044e+00
2.615599999999999881e+01,3.437100000000000044e+00
2.627800000000000225e+01,3.398499999999999854e+00
2.603500000000000014e+01,3.495000000000000107e+00
2.633800000000000097e+01,3.475699999999999790e+00
2.621699999999999875e+01,3.514400000000000190e+00
2.633800000000000097e+01,3.495000000000000107e+00
2.639900000000000091e+01,3.533700000000000063e+00
2.639900000000000091e+01,3.533700000000000063e+00
2.639900000000000091e+01,3.572299999999999809e+00
2.639900000000000091e+01,3.572299999999999809e+00
2.633800000000000097e+01,3.688099999999999934e+00
2.737000000000000099e+01,3.591600000000000126e+00
2.791600000000000037e+01,3.572299999999999809e+00
2.870499999999999829e+01,3.610899999999999999e+00
2.852300000000000324e+01,3.688099999999999934e+00
2.888699999999999690e+01,3.881200000000000205e+00
2.846199999999999974e+01,4.016399999999999970e+00
2.785599999999999810e+01,3.939200000000000035e+00
2.785599999999999810e+01,3.919900000000000162e+00
2.749099999999999966e+01,3.900500000000000078e+00
2.712699999999999889e+01,4.035700000000000287e+00
2.755199999999999960e+01,4.113000000000000433e+00
2.797699999999999676e+01,3.958499999999999908e+00
2.797699999999999676e+01,3.842600000000000016e+00
2.852300000000000324e+01,3.842600000000000016e+00
2.815900000000000247e+01,3.977799999999999780e+00
2.821999999999999886e+01,3.919900000000000162e+00
2.882699999999999818e+01,3.765400000000000080e+00
2.846199999999999974e+01,3.668800000000000061e+00
2.870499999999999829e+01,3.803999999999999826e+00
2.815900000000000247e+01,3.842600000000000016e+00
2.797699999999999676e+01,3.861899999999999888e+00
2.785599999999999810e+01,3.746100000000000207e+00
2.755199999999999960e+01,3.668800000000000061e+00
2.730900000000000105e+01,3.688099999999999934e+00
2.676300000000000168e+01,3.495000000000000107e+00
2.651999999999999957e+01,3.475699999999999790e+00
2.603500000000000014e+01,3.340599999999999792e+00
2.548900000000000077e+01,3.321299999999999919e+00
2.512500000000000000e+01,3.108900000000000219e+00
2.463899999999999935e+01,3.070199999999999818e+00
2.476000000000000156e+01,3.089500000000000135e+00
2.463899999999999935e+01,3.089500000000000135e+00
2.451800000000000068e+01,3.147499999999999964e+00
2.445699999999999719e+01,3.128200000000000092e+00
2.476000000000000156e+01,3.147499999999999964e+00
2.494300000000000139e+01,3.186100000000000154e+00
2.524599999999999866e+01,3.147499999999999964e+00
2.603500000000000014e+01,3.128200000000000092e+00
2.651999999999999957e+01,3.243999999999999773e+00
2.609600000000000009e+01,3.301899999999999835e+00
2.603500000000000014e+01,3.572299999999999809e+00
2.615599999999999881e+01,3.552999999999999936e+00
2.627800000000000225e+01,3.437100000000000044e+00
2.682400000000000162e+01,3.572299999999999809e+00
2.737000000000000099e+01,3.630199999999999871e+00
2.737000000000000099e+01,3.726799999999999891e+00
2.761300000000000310e+01,3.784699999999999953e+00
2.767300000000000182e+01,3.861899999999999888e+00
2.791600000000000037e+01,3.823300000000000143e+00
2.864400000000000190e+01,3.919900000000000162e+00
2.008800000000000097e+01,2.046800000000000175e+00
2.020899999999999963e+01,2.104800000000000004e+00
2.045200000000000173e+01,2.355799999999999450e+00
2.063400000000000034e+01,2.394400000000000084e+00
2.111899999999999977e+01,2.375100000000000655e+00
2.142300000000000182e+01,2.471600000000000019e+00
2.233300000000000196e+01,2.626100000000000101e+00
2.233300000000000196e+01,2.683999999999999719e+00
2.300099999999999767e+01,2.780600000000000183e+00
2.403199999999999648e+01,2.819199999999999484e+00
2.397199999999999775e+01,2.993000000000000327e+00
2.463899999999999935e+01,3.012300000000000200e+00
2.524599999999999866e+01,2.915799999999999947e+00
2.573099999999999810e+01,2.993000000000000327e+00
2.633800000000000097e+01,2.935099999999999820e+00
2.651999999999999957e+01,3.070199999999999818e+00
2.694500000000000028e+01,3.166799999999999837e+00
2.706699999999999662e+01,3.263300000000000090e+00
2.712699999999999889e+01,3.456399999999999917e+00
2.749099999999999966e+01,3.533700000000000063e+00
2.779500000000000171e+01,3.514400000000000190e+00
2.803800000000000026e+01,3.765400000000000080e+00
2.828000000000000114e+01,3.707500000000000018e+00
2.834099999999999753e+01,3.649500000000000188e+00
2.864400000000000190e+01,3.630199999999999871e+00
2.858399999999999963e+01,3.726799999999999891e+00
2.870499999999999829e+01,3.861899999999999888e+00
2.870499999999999829e+01,3.707500000000000018e+00
2.852300000000000324e+01,3.707500000000000018e+00
2.852300000000000324e+01,3.746100000000000207e+00
2.834099999999999753e+01,3.823300000000000143e+00
2.821999999999999886e+01,3.803999999999999826e+00
2.797699999999999676e+01,3.919900000000000162e+00
2.815900000000000247e+01,3.765400000000000080e+00
2.785599999999999810e+01,3.784699999999999953e+00
2.785599999999999810e+01,3.746100000000000207e+00
2.773400000000000176e+01,3.726799999999999891e+00
2.779500000000000171e+01,3.823300000000000143e+00
2.773400000000000176e+01,3.649500000000000188e+00
2.755199999999999960e+01,3.726799999999999891e+00
2.737000000000000099e+01,3.514400000000000190e+00
2.730900000000000105e+01,3.552999999999999936e+00
2.730900000000000105e+01,3.668800000000000061e+00
2.724900000000000233e+01,3.514400000000000190e+00
2.712699999999999889e+01,3.630199999999999871e+00
2.706699999999999662e+01,3.591600000000000126e+00
2.694500000000000028e+01,3.630199999999999871e+00
2.688500000000000156e+01,3.765400000000000080e+00
2.688500000000000156e+01,3.572299999999999809e+00
2.682400000000000162e+01,3.707500000000000018e+00
2.518499999999999872e+01,3.456399999999999917e+00
2.136199999999999832e+01,2.915799999999999947e+00
1.753900000000000148e+01,2.761299999999999866e+00
1.329099999999999859e+01,2.104800000000000004e+00
1.043799999999999883e+01,1.660600000000000076e+00
9.527899999999998926e+00,1.177900000000000169e+00
8.617599999999999483e+00,8.109999999999999432e-01
9.710000000000000853e+00,5.599799999999999223e-01
1.080199999999999960e+01,6.372200000000001197e-01
1.304800000000000004e+01,8.303200000000003911e-01
1.426200000000000045e+01,9.654799999999998938e-01
1.838799999999999812e+01,1.293700000000000294e+00
1.966300000000000026e+01,1.235800000000000232e+00
2.300099999999999767e+01,1.699200000000000266e+00
2.621699999999999875e+01,2.239900000000000002e+00
2.803800000000000026e+01,2.935099999999999820e+00
3.082900000000000063e+01,3.900500000000000078e+00
3.155699999999999861e+01,4.711599999999999788e+00
3.325699999999999790e+01,5.213599999999999568e+00
3.477400000000000091e+01,5.368100000000000094e+00
3.592699999999999960e+01,5.541900000000000048e+00
3.847599999999999909e+01,5.696299999999999919e+00
3.841499999999999915e+01,6.063200000000000145e+00
3.877900000000000347e+01,6.275599999999999845e+00
3.859700000000000131e+01,6.275599999999999845e+00
3.847599999999999909e+01,6.217699999999999783e+00
3.823300000000000409e+01,6.121199999999999974e+00
3.732300000000000040e+01,5.966700000000000337e+00
3.671600000000000108e+01,5.928099999999999703e+00
3.459199999999999875e+01,5.638399999999999856e+00
3.374199999999999733e+01,5.541900000000000048e+00
3.331700000000000017e+01,5.252200000000000202e+00
3.271099999999999852e+01,5.039799999999999613e+00
3.180000000000000071e+01,4.827399999999999913e+00
3.101099999999999923e+01,4.672900000000000276e+00
3.040399999999999991e+01,4.653599999999999959e+00
2.961499999999999844e+01,4.576399999999999579e+00
